13082	"PTB_WSJ"	"A"	"reliever"	11	13	6753		
13832	"PTB_WSJ"	"United"	"pilots"	4	6	38287		
13833	"PTB_WSJ"	"United"	"union"	16	19	4679		
13834	"PTB_WSJ"	"United"	"union"	15	18	20892		
13835	"PTB_WSJ"	"United"	"union"	11	14	28389		
13836	"PTB_WSJ"	"United"	"union"	6	9	28394		
13837	"PTB_WSJ"	"United"	"union"	6	11	38288		
13838	"PTB_WSJ"	"United"	"unions"	9	14	20898		
13849	"PTB_WSJ"	"Warner"	"counsel"	27	31	7233		
13850	"PTB_WSJ"	"Warner"	"producers"	19	21	7281		
13853	"PTB_WSJ"	"Washington"	"administrator"	13	16	29943		
							
							
23169	"HDFRE"	"whose"	"infantry"	27	28	3169	"The legions were commanded to follow , with as much expedition as those heavy bodies were capable of exerting , the rapid flight of an enemy <b>whose</b> <b>infantry</b> and cavalry moved with almost equal swiftness . "	
13859	"PTB_WSJ"	"whose"	"spokesman"	21	22	13061		
13860	"PTB_WSJ"	"whose"	"traders"	25	27	8890		
13862	"PTB_WSJ"	"woman"	"lawyer"	4	6	5303		
13865	"PTB_WSJ"	"Workers"	"scribe"	25	28	31136		
13870	"PTB_WSJ"	"your"	"broker"	4	5	26373		
13871	"PTB_WSJ"	"your"	"consultant"	18	20	20120		
13872	"PTB_WSJ"	"your"	"drivers"	8	10	9737		
13873	"PTB_WSJ"	"your"	"managers"	9	10	25492		
13874	"PTB_WSJ"	"your"	"people"	11	12	15815		
13875	"PTB_WSJ"	"your"	"pickers"	4	5	10126		
13876	"PTB_WSJ"	"your"	"pilote"	25	26	536		
13877	"PTB_WSJ"	"your"	"pros"	21	22	10111		
13878	"PTB_WSJ"	"your"	"pros"	11	12	10116		
13879	"PTB_WSJ"	"your"	"pros"	9	10	10125		
13880	"PTB_WSJ"	"your"	"reporter"	25	26	31731		
13881	"PTB_WSJ"	"your"	"reporter"	8	9	31741		
13882	"PTB_WSJ"	"your"	"reporter"	3	4	31743		
13883	"PTB_WSJ"	"your"	"staff"	13	14	10122		
							
2907	"PTB_WSJ"	"Mexico"	"negotiator"	4	8	38968		
							
512	"PTB_WSJ"	"AG"	"chairman"	2	4	23200		
513	"PTB_WSJ"	"agency"	"chairman"	10	12	6599		
514	"PTB_WSJ"	"agency"	"chairman"	5	7	38461		
515	"PTB_WSJ"	"airline"	"chairman"	8	10	5834		
516	"PTB_WSJ"	"airline"	"chairman"	6	8	28401		
517	"PTB_WSJ"	"AMR"	"chairman"	1	3	32301		
518	"PTB_WSJ"	"Bloomingdale"	"chairman"	11	13	12103		
519	"PTB_WSJ"	"Bloomingdale"	"Chairman"	7	9	15454		
520	"PTB_WSJ"	"Broadcasting"	"chairman"	5	7	21292		
521	"PTB_WSJ"	"Campeau"	"chairman"	1	3	15453		
522	"PTB_WSJ"	"Columbia"	"chairman"	4	6	14761		
523	"PTB_WSJ"	"company"	"chairman"	2	4	2370		
524	"PTB_WSJ"	"company"	"chairman"	7	9	12908		
525	"PTB_WSJ"	"company"	"chairman"	29	31	18337		
526	"PTB_WSJ"	"company"	"chairman"	36	38	30972		
527	"PTB_WSJ"	"company"	"chairman"	31	33	34292		
528	"PTB_WSJ"	"company"	"chairman"	6	8	39494		
529	"PTB_WSJ"	"company"	"chairman"	12	14	39574		
530	"PTB_WSJ"	"Convex"	"chairman"	34	36	25226		
531	"PTB_WSJ"	"Corning"	"chairman"	1	3	37670		
532	"PTB_WSJ"	"Dataproducts"	"chairman"	4	6	9688		
533	"PTB_WSJ"	"EG&G"	"chairman"	5	7	1074		
534	"PTB_WSJ"	"ERC"	"chairman"	17	19	11823		
535	"PTB_WSJ"	"Express"	"chairman"	7	9	21235		
536	"PTB_WSJ"	"FCC"	"chairman"	11	14	14396		
537	"PTB_WSJ"	"Fe"	"chairman"	6	8	2647		
538	"PTB_WSJ"	"Federal"	"chairman"	28	30	22992		
539	"PTB_WSJ"	"Ferranti"	"chairman"	4	6	24597		
540	"PTB_WSJ"	"FirstSouth"	"chairman"	1	4	35845		
541	"PTB_WSJ"	"GE"	"chairman"	4	6	4716		
542	"PTB_WSJ"	"Georgia-Pacific"	"chairman"	6	8	2333		
543	"PTB_WSJ"	"Inc."	"chairman"	2	4	39399		
544	"PTB_WSJ"	"institution"	"chairman"	26	29	27808		
545	"PTB_WSJ"	"Interpublic"	"chairman"	1	3	25236		
546	"PTB_WSJ"	"Its"	"chairman"	1	2	7198		
547	"PTB_WSJ"	"its"	"chairman"	25	26	7348		
548	"PTB_WSJ"	"its"	"chairman"	5	7	8147		
549	"PTB_WSJ"	"its"	"chairman"	10	11	8773		
550	"PTB_WSJ"	"its"	"chairman"	11	12	9668		
551	"PTB_WSJ"	"its"	"chairman"	16	18	21699		
552	"PTB_WSJ"	"its"	"chairman"	11	12	30482		
553	"PTB_WSJ"	"its"	"chairman"	16	18	31351		
554	"PTB_WSJ"	"its"	"chairman"	4	5	37459		
555	"PTB_WSJ"	"its"	"chairman"	21	23	38594		
556	"PTB_WSJ"	"its"	"chairman"	18	19	38752		
557	"PTB_WSJ"	"Jaguar"	"chairman"	5	7	19210		
558	"PTB_WSJ"	"Kellogg"	"chairman"	15	17	8113		
559	"PTB_WSJ"	"Lloyd"	"chairman"	4	6	20766		
560	"PTB_WSJ"	"Mae"	"chairman"	27	29	1101		
561	"PTB_WSJ"	"Mirror"	"chairman"	38	40	18651		
562	"PTB_WSJ"	"Mixte"	"chairman"	2	4	2788		
563	"PTB_WSJ"	"Nekoosa"	"chairman"	5	7	2332		
564	"PTB_WSJ"	"Newport"	"chairman"	20	22	38064		
565	"PTB_WSJ"	"Nucor"	"chairman"	6	8	39275		
566	"PTB_WSJ"	"Ogilvy"	"chairman"	12	14	18525		
567	"PTB_WSJ"	"Ogilvy"	"chairman"	18	20	21217		
568	"PTB_WSJ"	"Ogilvy"	"chairman"	1	3	22152		
569	"PTB_WSJ"	"Pacific"	"chairman"	9	11	21686		
570	"PTB_WSJ"	"Pan"	"chairman"	4	7	16847		
571	"PTB_WSJ"	"panel"	"chairman"	9	12	25584		
572	"PTB_WSJ"	"Peck"	"chairman"	2	4	7322		
573	"PTB_WSJ"	"PLC"	"chairman"	2	4	33389		
574	"PTB_WSJ"	"Pont"	"chairman"	22	24	12552		
575	"PTB_WSJ"	"Revco"	"chairman"	1	3	4278		
576	"PTB_WSJ"	"Rich"	"chairman"	5	7	24227		
577	"PTB_WSJ"	"Ryder"	"chairman"	5	7	16020		
578	"PTB_WSJ"	"Transgenic"	"chairman"	16	18	1080		
579	"PTB_WSJ"	"TransTechnology"	"chairman"	19	21	11855		
580	"PTB_WSJ"	"Trelleborg"	"chairman"	18	21	25699		
581	"PTB_WSJ"	"UAL"	"chairman"	5	7	20872		
582	"PTB_WSJ"	"UAL"	"chairman"	6	8	36172		
583	"PTB_WSJ"	"Viacom"	"chairman"	5	7	34250		
584	"PTB_WSJ"	"Westamerica"	"chairman"	13	15	21767		
585	"PTB_WSJ"	"Young"	"chairman"	8	12	30379		
							
							
588	"PTB_WSJ"	"League"	"king"	45	49	6753		
							
592	"PTB_WSJ"	"Birmingham"	"mayor"	4	7	17088		
593	"PTB_WSJ"	"city"	"mayor"	2	4	15417		
594	"PTB_WSJ"	"city"	"mayor"	29	32	24534		
595	"PTB_WSJ"	"its"	"mayor"	12	13	24516		
596	"PTB_WSJ"	"Morgenzon"	"mayor"	15	17	31156		
597	"PTB_WSJ"	"town"	"mayor"	6	8	8559		
598	"PTB_WSJ"	"York"	"mayor"	38	42	24512		
599	"PTB_WSJ"	"airline"	"board"	12	14	18812		
600	"PTB_WSJ"	"Amdura"	"board"	11	13	30497		
601	"PTB_WSJ"	"AMR"	"board"	1	3	32307		
602	"PTB_WSJ"	"bank"	"board"	3	5	27811		
603	"PTB_WSJ"	"CACI"	"board"	17	19	37090		
604	"PTB_WSJ"	"Co."	"board"	3	5	19010		
605	"PTB_WSJ"	"company"	"board"	20	22	1162		
606	"PTB_WSJ"	"company"	"board"	5	7	6005		
607	"PTB_WSJ"	"company"	"board"	14	16	15431		
608	"PTB_WSJ"	"company"	"board"	4	6	18777		
609	"PTB_WSJ"	"company"	"board"	2	4	18878		
610	"PTB_WSJ"	"company"	"board"	14	17	20684		
611	"PTB_WSJ"	"company"	"board"	30	32	28083		
612	"PTB_WSJ"	"company"	"board"	5	7	28471		
613	"PTB_WSJ"	"company"	"board"	15	17	30316		
614	"PTB_WSJ"	"company"	"board"	4	6	32298		
615	"PTB_WSJ"	"company"	"board"	9	11	36154		
616	"PTB_WSJ"	"Connaught"	"board"	8	10	6325		
617	"PTB_WSJ"	"Corp."	"board"	2	4	20871		
618	"PTB_WSJ"	"Corp."	"board"	2	4	34602		
619	"PTB_WSJ"	"Enfield"	"board"	14	17	1164		
620	"PTB_WSJ"	"Green"	"board"	8	10	25409		
621	"PTB_WSJ"	"its"	"board"	17	18	740		
622	"PTB_WSJ"	"its"	"board"	15	16	1168		
623	"PTB_WSJ"	"its"	"board"	5	6	1637		
624	"PTB_WSJ"	"its"	"board"	6	7	2373		
625	"PTB_WSJ"	"its"	"board"	5	6	3566		
626	"PTB_WSJ"	"its"	"board"	32	33	4032		
627	"PTB_WSJ"	"its"	"board"	4	5	4340		
628	"PTB_WSJ"	"its"	"board"	20	21	5067		
629	"PTB_WSJ"	"its"	"board"	4	5	9836		
630	"PTB_WSJ"	"its"	"board"	9	10	11981		
631	"PTB_WSJ"	"its"	"board"	4	5	12527		
632	"PTB_WSJ"	"its"	"board"	17	18	15483		
633	"PTB_WSJ"	"its"	"board"	5	6	16090		
634	"PTB_WSJ"	"its"	"board"	25	26	16559		
635	"PTB_WSJ"	"its"	"board"	20	21	16605		
636	"PTB_WSJ"	"its"	"board"	5	6	16929		
637	"PTB_WSJ"	"its"	"board"	11	12	21311		
638	"PTB_WSJ"	"its"	"board"	6	7	24587		
639	"PTB_WSJ"	"its"	"board"	25	26	27105		
640	"PTB_WSJ"	"Its"	"board"	1	2	27107		
641	"PTB_WSJ"	"its"	"board"	15	16	28566		
642	"PTB_WSJ"	"its"	"board"	5	6	30794		
643	"PTB_WSJ"	"its"	"board"	7	8	30799		
644	"PTB_WSJ"	"its"	"board"	4	5	31327		
645	"PTB_WSJ"	"its"	"board"	7	8	31347		
646	"PTB_WSJ"	"its"	"board"	6	7	33191		
647	"PTB_WSJ"	"its"	"board"	11	12	33481		
648	"PTB_WSJ"	"its"	"board"	5	6	34320		
649	"PTB_WSJ"	"its"	"board"	20	21	35097		
650	"PTB_WSJ"	"its"	"board"	5	6	35483		
651	"PTB_WSJ"	"its"	"board"	5	6	35983		
652	"PTB_WSJ"	"Jaguar"	"board"	5	7	360		
653	"PTB_WSJ"	"Kennametal"	"board"	8	10	15990		
654	"PTB_WSJ"	"Kyle"	"board"	7	9	12617		
655	"PTB_WSJ"	"Marsh"	"board"	30	34	12345		
656	"PTB_WSJ"	"Medical"	"board"	21	24	11551		
657	"PTB_WSJ"	"Merc"	"board"	5	7	8885		
658	"PTB_WSJ"	"Nekoosa"	"board"	26	28	2332		
659	"PTB_WSJ"	"NESB"	"board"	14	16	36486		
660	"PTB_WSJ"	"our"	"board"	7	8	6407		
661	"PTB_WSJ"	"our"	"board"	14	15	19291		
662	"PTB_WSJ"	"Rally"	"board"	55	58	3132		
663	"PTB_WSJ"	"Ryder"	"board"	4	6	4121		
664	"PTB_WSJ"	"Southern"	"board"	2	4	19062		
665	"PTB_WSJ"	"Tesoro"	"board"	21	23	20506		
666	"PTB_WSJ"	"Tesoro"	"board"	19	21	20507		
667	"PTB_WSJ"	"UAL"	"board"	5	7	25173		
668	"PTB_WSJ"	"UAL"	"board"	2	4	25944		
669	"PTB_WSJ"	"UAL"	"board"	36	38	28390		
670	"PTB_WSJ"	"UAL"	"board"	14	16	39822		
671	"PTB_WSJ"	"unit"	"board"	14	16	2663		
672	"PTB_WSJ"	"whose"	"board"	15	16	27108		
673	"PTB_WSJ"	"Xtra"	"board"	23	25	30606		
674	"PTB_WSJ"	"companies"	"boards"	12	14	641		
675	"PTB_WSJ"	"companies"	"boards"	18	20	18330		
676	"PTB_WSJ"	"exchanges"	"boards"	15	17	11596		
677	"PTB_WSJ"	"their"	"boards"	9	12	18394		
678	"PTB_WSJ"	"their"	"boards"	12	13	35930		

